,code,name,roe,net_profit_ratio,gross_profit_rate,net_profits,eps,business_income,bips
1179,603869,新智认知,7.57,14.37,40.531,287.3509,0.8238,1998.6499,5.7299
1180,600580,卧龙电气,7.57,5.41,25.1541,445.5778,0.3444,8224.7248,6.3589
1181,603699,纽威股份,7.57,9.74,32.6651,201.8309,0.2691,2072.0638,2.7627
1182,601137,博威合金,7.56,5.86,15.1655,260.79,0.4157,4450.2390000000005,7.0951
1183,300566,激智科技,7.56,7.22,26.2098,46.3837,0.2871,642.3374,3.9772
1184,603656,泰禾光电,7.56,21.49,53.7474,65.6416,0.4408,305.3768,2.0511
1185,603289,泰瑞机器,7.56,12.53,28.7815,70.4164,0.2655,561.768,2.1182
1186,000906,浙商中拓,7.56,0.45,2.2232,208.6759,0.3089,45776.9986,67.764
1187,002349,精华制药,7.56,18.64,50.6936,172.1816,0.20600000000000002,923.6464,1.1052
1188,300536,农尚环境,7.55,12.25,29.4257,42.3571,0.2527,345.7702,2.0631
1189,300182,捷成股份,7.55,22.68,36.445,792.8223,0.3078,3494.3021,1.357
1190,603099,长白山,7.55,20.07,40.7021,77.0606,0.2889,383.9533,1.4398
1191,300504,天邑股份,7.55,6.15,16.8708,131.0791,0.4901,2131.1438,7.9696
1192,300666,江丰电子,7.53,9.63,29.4348,45.18899999999999,0.2065,469.0268,2.144
1193,300271,华宇软件,7.53,19.08,42.7162,305.5732,0.4039,1601.4211,2.1171
1194,000060,中金岭南,7.5,4.53,11.4675,769.7428,0.2156,16970.8711,4.7541
1195,600097,开创国际,7.5,8.58,40.0856,122.5041,0.5084,1427.3817,5.9243
1196,603688,石英股份,7.5,22.52,43.2693,102.6484,0.3042,455.7511,1.351
1197,601616,广电电气,7.5,42.44,26.131999999999998,190.2068,0.2033,448.1248,0.4789
1198,603685,晨丰科技,7.5,11.4,22.9431,70.2202,0.5401,615.9433,4.738
1199,300585,奥联电子,7.49,13.5,36.9814,34.4528,0.2129,255.1327,1.5771
1200,002024,苏宁易购,7.49,3.54,14.6984,6126.764,0.6579999999999999,172969.582,18.5788
1201,603668,天马科技,7.48,6.99,20.224,71.1921,0.2374,1017.6360000000001,3.3947
1202,000528,柳工,7.47,5.31,22.9564,715.1368,0.6355,13465.6794,11.9669
1203,300676,华大基因,7.46,17.64,55.5143,320.1602,0.8002,1813.9482,4.5337
1204,002769,普路通,7.46,2.19,8.9465,99.76299999999999,0.2672,4549.2521,12.1859
1205,002189,利达光电,7.45,5.95,18.9263,44.2475,0.222,743.3389,3.7308
1206,600965,福成股份,7.44,13.1,35.0301,144.4959,0.1764,1102.7481,1.3469
1207,000989,九芝堂,7.44,13.12,65.3734,334.4749,0.3847,2547.6303,2.9304
1208,300249,依米康,7.43,6.32,27.8126,60.1511,0.1348,951.1309,2.1326
1209,300391,康跃科技,7.43,15.19,33.7641,107.0481,0.4583,704.3115,3.0155
1210,000541,佛山照明,7.43,11.21,23.8004,323.6668,0.2312,2885.5148,2.062
1211,603528,多伦科技,7.43,25.73,61.3711,107.2619,0.171,416.8445,0.6647
1212,002603,以岭药业,7.41,14.68,66.3477,561.81,0.4657,3826.1576,3.1717
1213,300138,晨光生物,7.41,5.97,15.2359,127.9471,0.249,2143.1486,4.1716
1214,603396,金辰股份,7.4,11.96,38.461,64.2154,0.8498,536.7599,7.104
1215,603665,康隆达,7.4,11.24,27.6766,73.0217,0.7302,649.1759,6.4917
1216,002685,华东重机,7.39,5.02,9.3627,344.9038,0.3422,6859.635,6.8072
1217,002809,红墙股份,7.39,9.19,26.2303,75.1727,0.5947,817.3917,6.4675
1218,601111,中国国航,7.38,6.74,18.2843,6937.408,0.4776,102880.095,7.082999999999999
1219,002118,紫鑫药业,7.38,25.77,67.3731,329.3301,0.2571,1277.7057,0.9976
1220,603356,华菱精工,7.38,7.33,19.239,49.7934,0.3734,678.7072,5.09
1221,600699,均胜电子,7.37,2.68,15.6525,1057.6739,1.1141,39421.2045,41.527
1222,000756,新华制药,7.37,4.88,27.929000000000002,193.3312,0.3108,3959.6897,6.3674
1223,603199,九华旅游,7.37,22.11,48.3068,80.2522,0.725,362.9461,3.2792
1224,300457,赢合科技,7.37,15.23,34.2525,208.1065,0.5533,1366.098,3.6321
1225,300693,盛弘股份,7.36,11.35,46.8296,44.5522,0.3255,392.4807,2.8679
1226,300750,宁德时代,7.36,12.42,31.2786,2378.5,1.0835,19135.9238,8.7178
1227,000671,阳光城,7.36,6.09,26.4793,1581.2213,0.3904,25939.2622,6.4046
1228,603030,全筑股份,7.35,2.79,12.7123,126.5916,0.2351,4536.3683,8.4255
1229,600351,亚宝药业,7.35,9.55,57.3618,213.47799999999998,0.2712,2235.2744,2.84
1230,300429,强力新材,7.35,21.93,43.0908,112.4602,0.4146,512.6643,1.8904
1231,300738,奥飞数据,7.34,10.46,19.7255,40.7079,0.6237,389.1167,5.962000000000001
1232,300435,中泰股份,7.34,14.34,26.601,59.0556,0.2366,411.7085,1.6499
1233,002115,三维通信,7.34,7.02,14.0761,167.2223,0.3018,2381.3327,4.2989999999999995
1234,603798,康普顿,7.34,9.67,30.7529,63.8378,0.3191,659.6857,3.2984
1235,600196,复星医药,7.34,11.54,58.2727,2094.1524,0.8170000000000001,18142.3849,7.0784
1236,002757,南兴装备,7.34,14.41,29.5336,117.1417,0.8913,812.6357,6.1832
1237,600125,铁龙物流,7.33,3.39,6.2123,408.2606,0.3127,12042.0534,9.2239
1238,002889,东方嘉盛,7.33,1.17,1.4333,102.4551,0.7418,8714.6308,63.1031
1239,603566,普莱柯,7.32,27.63,67.9666,119.0897,0.3678,430.9604,1.3311
1240,300586,美联新材,7.31,10.53,20.0299,42.6744,0.1778,405.1896,1.6882
1241,603838,四通股份,7.31,14.98,30.4537,53.3081,0.1998,355.8558,1.3343
1242,600363,联创光电,7.31,7.01,12.4065,175.2012,0.395,2496.5385,5.6294
1243,600917,重庆燃气,7.31,6.42,14.1789,283.0444,0.1819,4402.7954,2.8295
1244,300496,中科创达,7.31,11.45,40.7859,103.0155,0.2552,899.3111,2.2281
1245,601811,新华文轩,7.3,10.94,36.3333,599.7308,0.486,5478.9179,4.4405
1246,300199,翰宇药业,7.3,32.43,86.1287,293.5793,0.3162,905.0372,0.9748
1247,300231,银信科技,7.3,12.09,29.4563,100.2593,0.2267,829.1194,1.8754
1248,300576,容大感光,7.3,10.01,28.3772,31.1566,0.2596,311.1743,2.5931
1249,600018,上港集团,7.29,19.58,28.3604,5109.123,0.2204,26083.8923,1.1255
1250,600874,创业环保,7.29,24.1,40.3029,417.153,0.2922,1730.4879999999998,1.2124
1251,002661,克明面业,7.29,8.18,24.3859,163.688,0.4907,1998.6947,5.992000000000001
1252,603630,拉芳家化,7.29,18.64,59.8728,132.2478,0.5833,709.1864,3.128
1253,600449,宁夏建材,7.28,11.19,35.4329,347.8971,0.7275,3108.5323,6.5007
1254,002668,奥马电器,7.28,4.45,32.4023,271.9769,0.2508,6104.0893,5.6304
1255,000888,峨眉山A,7.27,19.93,42.7849,168.8342,0.3204,847.1014,1.6076
1256,603636,南威软件,7.27,21.18,43.6566,122.2727,0.2319,577.1332,1.0945
1257,001696,宗申动力,7.27,6.56,16.7219,293.0935,0.2559,4466.079000000001,3.9004
1258,601000,唐山港,7.26,15.44,20.062,1108.4635,0.187,7176.7978,1.2109999999999999
1259,000078,海王生物,7.26,1.55,12.6241,431.8878,0.1631,27823.7899,10.5129
1260,000529,广弘控股,7.26,6.53,21.6166,104.1216,0.1783,1592.0741,2.7271
1261,600348,阳泉煤业,7.26,5.55,17.4148,1404.4805,0.5839,25285.2519,10.5136
1262,601000,唐山港,7.26,15.44,20.062,1108.4635,0.187,7176.7978,1.2109999999999999
1263,002898,赛隆药业,7.25,14.54,56.3913,47.3407,0.2958,325.4679,2.0341
1264,300326,凯利泰,7.25,23.13,61.4986,158.986,0.221,687.2688,0.9555
1265,603889,新澳股份,7.25,8.27,18.5505,166.6072,0.4232,2013.1978,5.1141
1266,603159,上海亚虹,7.25,6.28,20.3941,29.7913,0.2979,473.68,4.7367
1267,603676,卫信康,7.24,13.5,48.2651,64.3932,0.1522,476.9062,1.1274
1268,600479,千金药业,7.23,6.04,47.7591,138.4614,0.3308,2290.6426,5.4733
1269,300303,聚飞光电,7.23,7.94,21.3933,136.7975,0.1094,1721.8874,1.3774
1270,300017,网宿科技,7.23,13.24,33.9375,613.3218,0.252,4631.7957,1.9033
1271,002631,德尔未来,7.23,9.93,33.1434,126.64299999999999,0.1896,1274.3181,1.9080000000000001
1272,300342,天银机电,7.23,17.11,32.1819,98.7827,0.2286,577.1619,1.3362
1273,603499,翔港科技,7.23,14.03,22.6401,38.1007,0.376,271.3901,2.6785
1274,601669,中国电建,7.23,3.09,13.5671,6050.9305,0.3955,195461.6152,12.776
1275,002316,亚联发展,7.23,2.21,32.3781,60.8737,0.1548,2746.3390000000004,6.986000000000001
1276,600371,万向德农,7.22,18.69,45.1707,33.0317,0.1467,176.7119,0.7851
1277,002318,久立特材,7.21,7.22,22.933000000000003,215.5801,0.2561,2985.1261,3.5473
1278,002649,博彦科技,7.21,8.31,25.4161,167.4644,0.3185,2014.3611,3.8318
1279,300749,顶固集创,7.2,9.42,37.9268,51.4751,0.4516,546.0086,4.7902
1280,002905,金逸影视,7.19,8.88,27.0717,138.3103,0.5145,1555.9662,5.7885
1281,002839,张家港行,7.17,29.79,31.6746,642.6072,0.3555,2156.746,1.1932
1282,300098,高新兴,7.17,15.42,36.5841,393.3071,0.2223,2550.624,1.4421
1283,000039,中集集团,7.16,3.46,14.9101,2317.0460000000003,0.7762,66906.147,22.4144
1284,300617,安靠智电,7.15,26.67,50.5958,60.0937,0.6009,225.2401,2.2522
1285,002643,万润股份,7.14,16.55,38.6109,306.228,0.3368,1849.9344,2.0348
1286,600696,ST岩石,7.14,5.15,9.5165,21.3057,0.0625,413.6409,1.2145
1287,000860,顺鑫农业,7.14,5.82,38.1501,536.3285,0.9399,9203.4144,16.1296
1288,300295,三六五网,7.13,23.23,94.9032,83.6891,0.4336,360.2368,1.8665
1289,002392,北京利尔,7.13,10.13,36.3253,238.726,0.2005,2355.1493,1.9783
1290,000021,深科技,7.13,3.49,3.9822,440.8356,0.2996,12611.1115,8.5716
1291,603612,索通发展,7.12,6.73,18.6003,170.6912,0.5016,2534.7411,7.4498
1292,300206,理邦仪器,7.12,12.18,54.6972,88.8069,0.1518,728.5509,1.2453
1293,002080,中材科技,7.11,9.55,27.4217,745.5789,0.5775,7800.8787,6.0431
1294,600422,昆药集团,7.1,5.27,50.0677,266.2441,0.3483,5050.4455,6.6087
1295,002065,东华软件,7.08,13.04,32.843,654.3514,0.21,5014.1928,1.6094
1296,300563,神宇股份,7.08,12.13,25.5352,33.536,0.4192,276.3109,3.4538
1297,600871,*ST油服,7.08,1.18,6.1536,439.974,0.0231,37181.137,1.9585
1298,600986,科达股份,7.08,4.24,9.5896,448.0984,0.33799999999999997,10555.9571,7.9633
1299,300549,优德精密,7.08,12.39,35.5405,35.5109,0.2663,286.5059,2.1486
1300,603358,华达科技,7.07,6.66,18.1286,181.5953,0.579,2726.1915,8.6932
1301,300697,电工合金,7.07,5.06,11.0182,52.8253,0.2539,1042.4394,5.0117
1302,603920,世运电路,7.06,10.15,21.343000000000004,164.3959,0.4091,1619.2419,4.0299
1303,603855,华荣股份,7.05,9.59,53.8991,102.9537,0.3109,1073.167,3.2415
1304,300634,彩讯股份,7.05,16.22,42.4534,82.2991,0.2057,507.3059,1.2682
1305,600528,中铁工业,7.05,9.06,21.124000000000002,1080.1215,0.4862,11912.7244,5.3623
1306,600481,双良节能,7.05,8.55,28.4681,151.1497,0.0923,1767.2228,1.0802
1307,300383,光环新网,7.05,10.6,20.3531,475.1558,0.3179,4481.8764,2.9987
1308,000732,泰禾集团,7.05,7.37,30.9699,1444.3943,1.1606,19582.1964,15.7356
1309,002102,ST冠福,7.05,3.66,6.417000000000001,393.0905,0.1492,10738.4144,4.0771
1310,603728,鸣志电器,7.04,9.08,35.0517,127.5275,0.3065,1404.1325,3.3753
1311,300065,海兰信,7.03,16.27,40.268,85.1829,0.2373,523.5014,1.4589
1312,002437,誉衡药业,7.03,7.92,73.8792,314.0742,0.1428,3961.9137,1.8024
1313,002732,燕塘乳业,7.03,6.7,32.6711,64.7036,0.4112,964.9979,6.1328
1314,002285,世联行,7.02,6.97,20.6645,375.4182,0.1837,5380.8868,2.6338
1315,603535,嘉诚国际,7.02,13.13,23.6682,102.1329,0.679,777.4701,5.1693
1316,603101,汇嘉时代,7.02,3.84,17.6595,95.96,0.3998,2493.6827,10.3903
1317,300336,新文化,7.02,40.45,41.4451,224.4369,0.2783,554.7801,0.688
1318,002176,江特电机,7.0,12.85,29.8235,297.6011,0.2025,2314.7286,1.5755
1319,600755,厦门国贸,7.0,1.22,3.7274,1773.392,0.9763,145112.4839,79.8957
1320,600755,厦门国贸,7.0,1.22,3.7274,1773.392,0.9763,145112.4839,79.8957
1321,002176,江特电机,7.0,12.85,29.8235,297.6011,0.2025,2314.7286,1.5755
1322,002381,双箭股份,6.99,11.8,24.5758,120.3253,0.2808,1019.2296,2.3785
1323,002166,莱茵生物,6.98,17.01,34.1871,77.4787,0.1771,455.4778,1.0416
1324,600723,首商股份,6.98,3.69,23.8719,272.0059,0.4131,7351.6886,11.1658
1325,600769,祥龙电业,6.97,12.3,9.5974,3.5181,0.0093,28.5905,0.0762
1326,000058,深赛格,6.97,9.55,31.1643,138.0667,0.1117,1444.6426,1.1691
1327,300579,数字认证,6.96,12.0,63.0133,39.1645,0.3263,326.1757,2.7181
1328,603076,乐惠国际,6.96,7.94,26.2088,56.1265,0.7533,706.6043,9.4846
1329,002568,百润股份,6.96,15.28,68.6177,130.4265,0.2452,853.3895,1.6048
1330,600337,美克家居,6.96,8.41,57.0399,337.0304,0.1898,4005.797,2.2567
1331,600153,建发股份,6.95,0.93,4.7442,1717.7817,0.6058,183263.4373,64.6386
1332,300100,双林股份,6.94,5.03,18.8298,210.5962,0.4521,4180.3559,8.9761
1333,600293,三峡新材,6.94,2.98,7.5914,275.0021,0.2366,9197.9026,7.9146
1334,600475,华光股份,6.94,6.16,15.1397,326.4947,0.5836,5292.6621,9.4614
1335,002531,天顺风能,6.94,14.24,28.5691,357.5439,0.2009,2510.0087,1.4108
1336,600461,洪城水业,6.93,7.21,23.0583,238.0424,0.3014,3299.3226,4.1785
1337,000718,苏宁环球,6.92,28.07,55.276,578.5608,0.1906,2060.4198,0.6789
1338,601908,京运通,6.92,28.49,47.1016,479.7209,0.2404,1683.2515,0.8436
1339,002783,凯龙股份,6.91,7.67,32.5155,100.6888,0.3015,1311.5906,3.9283
1340,603218,日月股份,6.9,12.01,21.3804,199.1266,0.4965,1657.7217,4.1339
1341,601368,绿城水务,6.9,22.58,46.461999999999996,219.6395,0.2984,972.6385,1.3218
1342,000965,天保基建,6.9,16.84,57.1695,379.4773,0.3419,2253.1447,2.0301
1343,300548,博创科技,6.89,23.0,29.8987,44.8112,0.542,194.7526,2.3557
1344,600727,鲁北化工,6.89,17.78,30.1752,85.9696,0.2449,483.3058,1.3769
1345,600754,锦江股份,6.88,7.95,89.7038,871.9122,0.9101,10956.6483,11.4377
1346,600846,同济科技,6.88,7.37,18.1825,146.9397,0.2351,1992.3015,3.1888
1347,603606,东方电缆,6.88,5.26,15.7912,115.2712,0.22899999999999998,2189.0812,4.3506
1348,002931,锋龙股份,6.87,13.9,31.99,33.2661,0.3742,239.2462,2.6917
1349,300462,华铭智能,6.87,22.43,38.9078,42.4142,0.3078,189.0877,1.3725
1350,002875,安奈儿,6.86,7.21,56.9495,57.3562,0.4343,795.4508,6.0245
1351,002645,华宏科技,6.85,8.71,21.307,122.0359,0.3427,1400.8106,3.9342
1352,600057,厦门象屿,6.85,0.47,2.6313,818.8297,0.3795,170749.5896,79.14399999999999
1353,300026,红日药业,6.85,15.28,71.0356,463.2328,0.1538,3029.7422,1.0062
1354,002608,江苏国信,6.85,10.06,12.3959,1583.0334,0.419,15727.4049,4.1628
1355,000415,渤海租赁,6.85,8.29,37.9603,2435.575,0.3938,29368.327999999998,4.7486
1356,002827,高争民爆,6.84,21.66,50.4443,54.6745,0.2971,252.392,1.3716
1357,603976,正川股份,6.84,14.61,28.7509,66.4583,0.4395,454.851,3.0082
1358,600075,新疆天业,6.83,8.9,27.2619,314.8697,0.3237,3536.6464,3.6365
1359,603667,五洲新春,6.83,8.56,21.559,84.3466,0.3205,984.7698,3.7426
1360,300558,贝达药业,6.83,15.92,95.4748,147.7594,0.3684,927.5905,2.3131
1361,000690,宝新能源,6.83,22.09,34.868,613.1855,0.2818,2775.4278,1.2755
1362,300560,中富通,6.82,10.15,26.6516,34.7882,0.2204,342.4598,2.1706
1363,300669,沪宁股份,6.82,15.38,31.6179,31.3297,0.37200000000000005,203.7015,2.4192
1364,603336,宏辉果蔬,6.82,10.26,15.7992,55.0151,0.3173,536.0442,3.0921
1365,000811,冰轮环境,6.82,8.01,28.8282,195.7331,0.2997,2442.7589,3.7405
1366,300068,南都电源,6.81,6.58,14.8067,433.79,0.4943,6588.6435,7.5083
1367,603813,原尚股份,6.81,6.78,14.4452,41.7051,0.4657,614.2252,6.859
1368,603878,武进不锈,6.81,9.96,19.9347,144.606,0.7072,1451.5611,7.0991
1369,601800,中国交建,6.81,3.91,13.1778,12861.3576,0.7951,328547.1677,20.3123
1370,300643,万通智控,6.8,12.84,27.8571,28.5367,0.1426,222.2355,1.1111
1371,600822,上海物贸,6.8,0.81,5.3389,40.7764,0.0822,5028.7292,10.1391
1372,300262,巴安水务,6.8,17.98,33.9868,156.8934,0.23399999999999999,872.3425,1.3012
1373,300384,三联虹普,6.8,24.24,40.5921,111.1417,0.6648,458.4974,2.7427
1374,300184,力源信息,6.79,3.73,7.3876,307.0477,0.4657,8224.6535,12.4757
1375,002903,宇环数控,6.79,25.69,39.1304,42.6021,0.284,165.8045,1.1053
1376,002225,濮耐股份,6.79,6.03,29.7362,172.1491,0.1938,2851.4433,3.2104
1377,000876,新希望,6.79,2.85,8.3685,1450.7397,0.3441,50813.9026,12.0525
1378,600500,中化国际,6.78,1.72,12.4898,772.8071,0.371,44881.5291,21.5464
1379,002637,赞宇科技,6.78,3.07,14.4731,150.695,0.3558,4905.0679,11.5835
1380,603698,航天工程,6.78,21.49,38.8743,177.2314,0.4298,824.5812,1.9999
1381,300324,旋极信息,6.78,14.11,42.3685,357.2046,0.2042,2530.6373,1.4471
1382,600088,中视传媒,6.77,15.8,36.1709,77.4344,0.1947,489.9778,1.232
1383,300743,天地数码,6.77,8.9,30.8951,25.7054,0.3928,288.8231,4.4136
1384,600033,福建高速,6.76,30.79,65.3674,606.7188,0.221,1970.1331,0.7178
1385,300689,澄天伟业,6.75,15.44,30.2648,37.4203,0.5502,242.2625,3.5626
1386,300179,四方达,6.75,20.63,48.5664,55.8133,0.1116,270.4927,0.5409
1387,601677,明泰铝业,6.75,4.0,9.177,393.5682,0.6672,9819.5763,16.6468
1388,300626,华瑞股份,6.75,5.36,18.0154,34.4356,0.1913,641.3112,3.5628
1389,000552,靖远煤电,6.75,15.96,30.1152,492.6708,0.2154,3085.0692,1.3489
1390,603313,梦百合,6.74,5.24,30.0951,110.4205,0.46,2104.3706,8.7682
1391,600483,福能股份,6.74,11.31,18.3187,737.2436,0.475,6516.9081,4.1995
1392,002370,亚太药业,6.74,17.37,46.2475,166.571,0.3104,958.7081,1.7869
1393,300691,联合光电,6.74,6.91,22.7439,55.3953,0.3954,800.811,5.7172
1394,300365,恒华科技,6.73,15.91,36.5731,110.0272,0.2735,691.2631,1.7188
1395,603806,福斯特,6.73,10.17,19.7587,346.8894,0.6637,3410.6943,6.5263
1396,300720,海川智能,6.72,26.53,59.3972,29.4254,0.4086,110.8927,1.5401
1397,600180,瑞茂通,6.72,1.33,6.9604,377.7916,0.3716,28262.5146,27.8043
1398,601882,海天精工,6.72,8.11,22.871,81.9336,0.1569,1009.0798,1.9331
1399,300160,秀强股份,6.71,8.03,28.9254,85.0005,0.1421,1057.4917,1.7690000000000001
1400,002303,美盈森,6.71,12.58,32.2216,293.1396,0.19,2328.6017,1.5098
1401,603937,丽岛新材,6.71,8.94,15.3013,86.7727,0.4154,969.6265,4.6419999999999995
1402,000151,中成股份,6.71,7.53,15.7182,66.001,0.2229,875.6815,2.9585
1403,300458,全志科技,6.7,14.03,32.4722,144.701,0.4366,1031.0787,3.1112
1404,000582,北部湾港,6.7,16.67,38.1729,502.2801,0.3622,3012.8988,2.1729
1405,300717,华信新材,6.7,15.9,27.458000000000002,35.4373,0.34600000000000003,222.8638,2.1764
1406,001965,招商公路,6.69,67.13,47.3619,3030.7088,0.4905,4514.1492,0.7306
1407,300495,美尚生态,6.69,14.04,30.3769,208.2277,0.3465,1482.2203,2.467
1408,603017,中衡设计,6.69,10.88,25.2615,114.6667,0.4165,1053.8419,3.8281
1409,600068,葛洲坝,6.69,4.13,16.4426,2787.0602,0.6052,67421.9598,14.6417
1410,603131,上海沪工,6.68,7.87,22.6762,45.1956,0.2259,574.1192,2.8705
1411,601326,秦港股份,6.68,17.99,43.5409,940.576,0.1683,5226.7844,0.9354
1412,300097,智云股份,6.68,18.08,39.5866,140.5363,0.48700000000000004,776.9641,2.6926
1413,601016,节能风电,6.67,25.79,54.9731,463.5233,0.1115,1796.9395,0.4324
1414,600439,瑞贝卡,6.67,12.6,32.1042,184.63,0.1631,1464.5739,1.2938
1415,002887,绿茵生态,6.66,27.51,40.915,113.3006,0.7081,411.7115,2.5731
1416,600216,浙江医药,6.65,10.07,43.9099,514.5042,0.5328,5104.7375,5.2865
1417,600611,大众交通,6.65,24.66,34.8058,577.6135,0.2443,2342.1093,0.9906
1418,600735,新华锦,6.65,5.78,23.8371,58.3374,0.1551,1009.1154,2.6838
1419,300061,康旗股份,6.65,14.63,50.218999999999994,225.1996,0.3288,1539.0626,2.2473
1420,002658,雪迪龙,6.65,16.45,47.2787,139.5434,0.2306,847.9534,1.4018
1421,000883,湖北能源,6.63,19.24,25.6904,1739.5282,0.2673,9039.6477,1.3891
1422,300217,东方电热,6.63,7.29,20.8723,132.5322,0.10400000000000001,1815.9418,1.4259
1423,002383,合众思壮,6.63,7.06,21.5273,261.9804,0.3526,3707.1233,4.9904
1424,601098,中南传媒,6.63,14.23,41.4957,869.4836,0.4841,6109.1114,3.4015
1425,601311,骆驼股份,6.62,5.78,19.1411,378.4762,0.4461,6546.2306,7.7159
1426,002820,桂发祥,6.62,18.51,49.3098,70.9559,0.3464,383.2655,1.8714
1427,000719,中原传媒,6.61,8.21,28.9313,494.6352,0.4834,6021.5567,5.885
1428,002412,汉森制药,6.61,13.04,73.8247,86.3619,0.2917,661.847,2.2359
1429,002927,泰永长征,6.6,19.17,55.0205,46.7909,0.3837,243.9588,2.0006
1430,600639,浦东金桥,6.6,44.85,65.9268,568.0312,0.506,1266.2318,1.1281
1431,002497,雅化集团,6.6,8.33,32.4443,176.7227,0.184,2119.5616,2.2078
1432,603266,天龙股份,6.59,8.07,25.3095,55.1494,0.3939,683.3074,4.8807
1433,002254,泰和新材,6.59,8.99,18.7619,141.2377,0.2312,1570.2258,2.5706
1434,603006,联明股份,6.59,9.31,20.3167,66.1427,0.3438,710.2795,3.6924
1435,603116,红蜻蜓,6.58,10.13,34.5676,233.3534,0.3995,2301.5299,3.9404
1436,002090,金智科技,6.58,7.02,28.9217,80.4719,0.3383,1145.5785,4.8173
1437,002612,朗姿股份,6.57,9.25,56.643,184.6549,0.4616,1996.0876,4.9902
1438,002044,美年健康,6.57,7.11,46.3379,413.8731,0.1325,5818.6937,1.864
1439,600791,京能置业,6.57,20.82,18.7098,110.7248,0.2444,531.5799,1.1737
1440,601222,林洋能源,6.55,23.58,41.8551,647.1315,0.3665,2744.1253,1.5543
1441,002237,恒邦股份,6.55,1.96,7.144,293.3463,0.3222,14913.0765,16.3807
1442,002247,聚力文化,6.55,12.19,20.3964,350.0923,0.4112,2869.9051,3.3716
1443,300058,蓝色光标,6.55,2.42,11.4339,412.8193,0.1891,17002.1843,7.7916
1444,600262,北方股份,6.54,7.98,20.8106,72.7827,0.4281,911.1871,5.3599
1445,002009,天奇股份,6.53,5.46,21.0527,137.1437,0.3701,2507.4947,6.7669
1446,002111,威海广泰,6.53,11.66,33.0809,178.4951,0.4674,1530.5067,4.0083
1447,600697,欧亚集团,6.52,1.75,23.0519,198.78400000000002,1.2495,11343.3621,71.3024
1448,002482,广田集团,6.52,4.61,12.2451,461.7178,0.3003,10006.3162,6.5091
1449,002698,博实股份,6.52,20.76,40.3665,131.0856,0.1922,631.3886,0.9261
1450,603600,永艺股份,6.52,4.35,15.1708,73.9061,0.2438,1696.1374,5.5969
1451,300255,常山药业,6.51,13.98,70.708,160.9799,0.1721,1151.2015,1.2312
1452,002345,潮宏基,6.51,9.41,38.9407,227.7375,0.2515,2417.6595,2.6702
1453,603890,春秋电子,6.5,7.15,17.8627,90.6229,0.4724,1267.2998,6.6074
1454,300674,宇信科技,6.5,7.72,34.3128,82.1204,0.2281,1062.537,2.9514
1455,600152,维科技术,6.5,8.6,16.5496,96.5409,0.2189,1122.0889,2.5448
1456,603590,康辰药业,6.5,22.55,94.9824,156.9375,0.9808,695.9398,4.3496
1457,002455,百川股份,6.5,3.96,11.5701,88.6304,0.1714,2232.8920000000003,4.3191
1458,603896,寿仙谷,6.5,18.49,86.1444,60.0005,0.4186,324.3431,2.2628
1459,600379,宝光股份,6.49,5.19,22.5123,34.0773,0.1444,655.7524,2.7802
1460,603128,华贸物流,6.48,3.72,11.6121,255.5707,0.2525,6856.2186,6.7746
