code,name,roe,net_profit_ratio,net_profits,eps,cf_sales,rateofreturn,cashflowratio
000932,华菱钢铁,24.94,7.9,3438.5943,1.1402,,0.0022,
000933,神火股份,5.3,3.58,328.8579,0.17300000000000001,,0.0022,
000935,四川双马,9.51,29.46,293.2282,0.384,,0.0022,
000936,华西股份,2.16,7.97,98.0482,0.1106,,0.0022,
000937,冀中能源,3.05,5.61,605.1589,0.1712,,0.0022,
000938,紫光股份,2.86,3.26,733.1736,0.7034,,0.0022,
000939,*ST凯迪,-11.27,-68.9,-961.4922,-0.2446,,0.0022,
000948,南天信息,-2.97,-4.21,-41.9638,-0.1701,,0.0022,
000949,新乡化纤,0.64,1.07,23.1691,0.0184,,0.0022,
000950,重药控股,4.42,2.55,309.4906,0.179,,0.0022,
000951,中国重汽,8.55,2.14,483.7112,0.7207,,0.0022,
000952,广济药业,13.78,29.18,116.9372,0.4645,,0.0022,
000953,ST河化,,-44.69,-70.7615,-0.2406,,0.0022,
000955,欣龙控股,-3.58,-7.03,-25.0415,-0.0465,,0.0022,
000957,中通客车,1.13,1.27,30.561999999999998,0.0515,,0.0022,
000958,东方能源,4.59,8.11,117.5159,0.1066,,0.0022,
000959,首钢股份,5.35,4.51,1424.4875,0.2693,,0.0022,
000960,锡业股份,3.94,2.25,452.3072,0.271,,0.0022,
000961,中南建设,5.82,6.05,926.9753,0.2498,,0.0022,
000962,东方钽业,-1.78,-3.75,-19.454,-0.0441,,0.0022,
000963,华东医药,14.39,8.43,1293.3892,0.8869,,0.0022,
000965,天保基建,4.46,22.22,238.8425,0.2152,,0.0022,
000966,长源电力,0.73,0.83,24.1439,0.0217,,0.0022,
000967,盈峰环境,4.57,7.78,196.6332,0.1684,,0.0022,
000968,蓝焰控股,9.42,32.81,329.1701,0.3402,,0.0022,
000969,安泰科技,-0.21,-0.37,-9.6492,-0.0094,,0.0022,
000970,中科三环,2.6,5.7,112.2804,0.1054,,0.0022,
000970,中科三环,2.6,5.7,112.2804,0.1054,,0.0022,
000971,高升控股,0.75,6.65,28.1048,0.0275,,0.0022,
000972,ST中基,-10.61,-24.95,-83.8461,-0.1087,,0.0022,
000973,佛塑科技,1.37,2.68,30.3274,0.0313,,0.0022,
000975,银泰资源,3.34,13.01,272.6806,0.1374,,0.0022,
000976,华铁股份,3.32,20.91,140.381,0.0879,,0.0022,
000977,浪潮信息,2.63,1.02,195.9287,0.1519,,0.0022,
000978,桂林旅游,1.92,11.39,29.3001,0.0813,,0.0022,
000978,桂林旅游,1.92,11.39,29.3001,0.0813,,0.0022,
000979,中弘退,-20.95,-53.54,-1326.3738,-0.158,,0.0022,
000980,众泰汽车,1.78,2.97,304.5018,0.1494,,0.0022,
000981,银亿股份,4.35,13.59,683.3198,0.1696,,0.0022,
000982,*ST中绒,-25.88,-44.77,-394.1357,-0.2183,,0.0022,
000983,西山煤电,5.81,7.31,1115.4324,0.3539,,0.0022,
000985,大庆华科,-0.84,-0.47,-4.4306,-0.0341,,0.0022,
000987,越秀金控,1.45,7.26,187.755,0.0844,,0.0022,
000988,华工科技,3.36,6.58,180.6232,0.1796,,0.0022,
000989,九芝堂,7.27,18.14,326.7605,0.3758,,0.0022,
000990,诚志股份,2.03,11.77,327.1233,0.261,,0.0022,
000993,闽东电力,-4.35,-46.03,-93.3535,-0.2038,,0.0022,
000995,*ST皇台,,-363.17,-29.8863,-0.1684,,0.0022,
000996,中国中期,1.32,31.05,7.1035,0.0205,,0.0022,
000997,新大陆,6.7,13.26,337.3331,0.3337,,0.0022,
000998,隆平高科,2.83,11.67,157.5274,0.1254,,0.0022,
000999,华润三九,8.08,12.77,826.5014,0.8443,,0.0022,
001696,宗申动力,4.33,5.72,169.1514,0.1477,,0.0022,
001896,豫能控股,-5.16,-7.03,-312.1366,-0.2712,,0.0022,
001965,招商公路,4.53,73.74,2011.9113,0.3256,,0.0022,
001979,招商蛇口,10.82,33.9,7116.803000000001,0.9003,,0.0022,
002001,新和成,13.6,44.25,2058.5444,0.958,,0.0022,
002002,鸿达兴业,7.08,14.29,419.7509,0.1624,,0.0022,
002003,伟星股份,8.18,14.28,180.7411,0.2384,,0.0022,
002004,华邦健康,3.34,6.15,309.9852,0.1523,,0.0022,
002005,德豪润达,0.33,1.07,20.1063,0.0113,,0.0022,
002006,精功科技,3.0,6.22,31.4756,0.0691,,0.0022,
002007,华兰生物,9.35,37.7,452.906,0.4869,,0.0022,
002008,大族激光,12.39,19.94,1018.5979,0.9545,,0.0022,
002009,天奇股份,5.53,7.04,115.721,0.3122,,0.0022,
002010,传化智联,2.34,2.44,271.4346,0.0833,,0.0022,
002011,盾安环境,1.23,1.16,54.8499,0.0598,,0.0022,
002012,凯恩股份,0.84,1.89,10.2644,0.0219,,0.0022,
002013,中航机电,3.43,5.3,289.2807,0.0801,,0.0022,
002014,永新股份,5.36,8.72,91.3779,0.1814,,0.0022,
002015,霞客环保,0.19,0.27,0.5698,0.0014,,0.0022,
002016,世荣兆业,18.91,43.03,442.4024,0.5467,,0.0022,
002017,东信和平,2.22,3.88,21.2081,0.0612,,0.0022,
002018,*ST华信,-23.42,-82.31,-680.4052,-0.2987,,0.0022,
002019,亿帆医药,7.9,23.2,539.6426,0.4471,,0.0022,
002020,京新药业,5.9,15.12,213.0711,0.2939,,0.0022,
002021,中捷资源,2.86,4.59,27.5843,0.0401,,0.0022,
002022,科华生物,6.45,14.06,137.0175,0.266,,0.0022,
002023,海特高新,0.92,15.17,31.9238,0.0421,,0.0022,
002024,苏宁易购,7.51,5.42,6003.107,0.6447,,0.0022,
002025,航天电器,6.31,13.43,157.0147,0.366,,0.0022,
002026,山东威达,3.38,10.38,81.1056,0.193,,0.0022,
002026,山东威达,3.38,10.38,81.1056,0.193,,0.0022,
002027,分众传媒,26.76,47.07,3346.96,0.228,,0.0022,
002028,思源电气,3.05,7.68,134.6469,0.1771,,0.0022,
002029,七匹狼,2.43,9.23,134.804,0.1783,,0.0022,
002030,达安基因,3.39,7.42,59.5537,0.0746,,0.0022,
002031,巨轮智能,1.02,4.66,30.9426,0.013999999999999999,,0.0022,
002032,苏泊尔,13.9,8.35,739.4162,0.9003,,0.0022,
002033,丽江旅游,5.03,34.7,118.8914,0.2163,,0.0022,
002034,旺能环境,3.65,32.62,124.0082,0.2976,,0.0022,
002035,华帝股份,14.52,10.79,342.6665,0.589,,0.0022,
002036,联创电子,4.89,4.38,96.4262,0.175,,0.0022,
002037,久联发展,2.11,2.01,44.4628,0.1358,,0.0022,
002038,双鹭药业,8.18,35.7,350.1778,0.5112,,0.0022,
002039,黔源电力,5.82,13.04,140.0261,0.4585,,0.0022,
002040,南京港,2.4,16.27,59.2419,0.1591,,0.0022,
002041,登海种业,1.21,11.41,33.8373,0.0384,,0.0022,
002042,华孚时尚,8.0,8.13,552.3355,0.3635,,0.0022,
002043,兔宝宝,11.01,9.97,190.1614,0.2204,,0.0022,
002044,美年健康,2.65,4.86,169.5984,0.0543,,0.0022,
002045,国光电器,0.72,0.82,13.7487,0.0293,,0.0022,
002046,轴研科技,0.86,2.33,22.7082,0.0433,,0.0022,
002047,宝鹰股份,5.31,6.11,206.3286,0.1538,,0.0022,
002048,宁波华翔,3.74,4.28,297.4086,0.4749,,0.0022,
002049,紫光国微,3.25,11.36,119.7356,0.1973,,0.0022,
002050,三花智控,8.22,12.11,677.0561,0.3193,,0.0022,
002051,中工国际,6.93,13.07,586.3351,0.5269,,0.0022,
002052,同洲电子,-3.29,-7.11,-29.6283,-0.0397,,0.0022,
002053,云南能投,2.53,9.25,59.9771,0.1074,,0.0022,
002054,德美化工,1.59,3.41,28.4692,0.0679,,0.0022,
002055,得润电子,2.05,1.44,52.4538,0.1093,,0.0022,
002056,横店东磁,6.77,10.53,322.028,0.1959,,0.0022,
002057,中钢天源,5.51,11.34,70.5892,0.1834,,0.0022,
002058,威尔泰,-1.46,-5.99,-2.6867,-0.0187,,0.0022,
002059,云南旅游,0.23,0.45,3.4989,0.0047,,0.0022,
002060,粤水电,2.17,1.89,62.7881,0.0522,,0.0022,
002061,浙江交科,11.28,6.36,671.0334,0.5141,,0.0022,
002062,宏润建设,5.36,3.74,152.7296,0.1385,,0.0022,
002063,远光软件,3.57,13.06,76.1215,0.1254,,0.0022,
002064,华峰氨纶,6.8,11.25,248.1322,0.1479,,0.0022,
002065,东华软件,3.61,10.68,333.6913,0.1062,,0.0022,
002066,瑞泰科技,1.5,0.34,6.3198,0.0273,,0.0022,
002066,瑞泰科技,1.5,0.34,6.3198,0.0273,,0.0022,
002067,景兴纸业,6.11,8.81,248.0263,0.2197,,0.0022,
002068,黑猫股份,9.35,7.85,306.1549,0.42100000000000004,,0.0022,
002069,獐子岛,4.03,1.03,14.6466,0.0205,,0.0022,
002070,*ST众和,,-100.85,-117.213,-0.1845,,0.0022,
002071,长城影视,9.24,11.56,66.4738,0.1265,,0.0022,
002072,凯瑞德,-19.18,-18.76,-9.7797,-0.0555,,0.0022,
002073,软控股份,1.35,5.15,63.0189,0.0673,,0.0022,
002074,国轩高科,5.41,17.85,465.5518,0.4095,,0.0022,
002075,沙钢股份,16.12,8.94,647.0773,0.2932,,0.0022,
002076,雪莱特,-1.23,-4.55,-16.1933,-0.0208,,0.0022,
002077,大港股份,-0.87,-5.68,-33.406,-0.0575,,0.0022,
002078,太阳纸业,10.77,11.72,1228.2011,0.4737,,0.0022,
002079,苏州固锝,2.52,4.16,39.353,0.054000000000000006,,0.0022,
002080,中材科技,3.8,8.09,384.3936,0.2977,,0.0022,
002081,金螳螂,8.18,9.06,988.5467,0.3739,,0.0022,
002082,万邦德,2.37,0.53,34.461999999999996,0.1447,,0.0022,
002083,孚日股份,5.95,7.49,193.1554,0.2127,,0.0022,
002084,海鸥住工,2.49,3.84,40.2324,0.0794,,0.0022,
002085,万丰奥威,9.55,10.69,556.9397,0.2546,,0.0022,
002086,东方海洋,2.21,17.52,80.0637,0.1058,,0.0022,
002087,新野纺织,5.29,5.59,179.7244,0.22,,0.0022,
002088,鲁阳节能,8.06,19.54,149.3181,0.4254,,0.0022,
002089,新海宜,0.75,6.96,13.3104,0.0096,,0.0022,
002090,金智科技,4.91,7.65,58.8581,0.2475,,0.0022,
002091,江苏国泰,5.97,2.6,432.5001,0.2753,,0.0022,
002092,中泰化学,6.43,4.54,1242.9844,0.579,,0.0022,
002093,国脉科技,3.25,16.04,102.7958,0.102,,0.0022,
002094,青岛金王,4.37,4.66,127.9028,0.1846,,0.0022,
002095,生意宝,3.25,13.62,27.8178,0.11,,0.0022,
002096,南岭民爆,0.61,1.25,12.1519,0.0327,,0.0022,
002097,山河智能,6.76,10.99,299.5274,0.2836,,0.0022,
002098,浔兴股份,2.9,3.17,36.2923,0.1013,,0.0022,
002099,海翔药业,5.25,20.19,275.8533,0.1701,,0.0022,
002100,天康生物,3.6,4.72,108.0648,0.1121,,0.0022,
002101,广东鸿图,3.97,6.58,176.5303,0.3317,,0.0022,
002102,ST冠福,5.97,4.6,328.7622,0.1248,,0.0022,
002103,广博股份,2.48,4.46,43.0167,0.0783,,0.0022,
002104,恒宝股份,4.66,9.78,87.7419,0.1232,,0.0022,
002105,信隆健康,0.75,0.56,3.844,0.0104,,0.0022,
002106,莱宝高科,1.5,2.83,55.199,0.0782,,0.0022,
002106,莱宝高科,1.5,2.83,55.199,0.0782,,0.0022,
002107,沃华医药,6.47,10.6,37.948,0.1051,,0.0022,
002108,沧州明珠,4.02,8.24,123.3798,0.087,,0.0022,
002109,兴化股份,3.61,11.91,125.1661,0.1188,,0.0022,
002110,三钢闽光,21.41,18.37,3233.3046,2.3538,,0.0022,
002111,威海广泰,4.68,12.59,125.6864,0.3291,,0.0022,
002112,三变科技,-5.14,-7.03,-18.4998,-0.0917,,0.0022,
002113,天润数娱,1.11,10.44,30.046999999999997,0.0196,,0.0022,
002114,罗平锌电,-4.65,-13.5,-80.0231,-0.2474,,0.0022,
002115,三维通信,3.19,4.85,69.3281,0.1251,,0.0022,
002116,中国海诚,7.4,4.74,97.7729,0.2341,,0.0022,
002117,东港股份,8.8,15.78,132.25799999999998,0.3635,,0.0022,
002118,紫鑫药业,6.28,32.91,276.8259,0.2161,,0.0022,
002119,康强电子,5.21,5.32,39.5512,0.13699999999999998,,0.0022,
002120,韵达股份,10.25,16.94,1000.3133,0.7602,,0.0022,
002121,科陆电子,1.33,3.27,64.6221,0.0458,,0.0022,
002122,*ST天马,-2.14,-11.68,-99.0763,-0.0833,,0.0022,
002123,梦网集团,2.29,6.88,106.6709,0.1238,,0.0022,
002124,天邦股份,2.65,4.32,80.5748,0.0694,,0.0022,
002125,湘潭电化,2.68,6.98,30.3805,0.0879,,0.0022,
002126,银轮股份,5.75,7.7,202.2311,0.2524,,0.0022,
002127,南极电商,9.08,23.64,291.7771,0.1188,,0.0022,
002128,露天煤业,10.1,27.59,1176.9227,0.7201,,0.0022,
002129,中环股份,2.49,4.64,300.0452,0.1134,,0.0022,
002130,沃尔核材,3.45,7.37,96.5828,0.0765,,0.0022,
002131,利欧股份,2.06,2.59,170.4432,0.0305,,0.0022,
002132,恒星科技,-1.41,-2.71,-39.3769,-0.0313,,0.0022,
002133,广宇集团,8.44,11.88,266.2081,0.3438,,0.0022,
002134,天津普林,-2.03,-4.28,-8.7381,-0.0355,,0.0022,
002135,东南网架,3.14,3.13,125.7075,0.1215,,0.0022,
002136,安纳达,7.3,8.53,50.9067,0.2367,,0.0022,
002137,麦达数字,3.77,11.55,66.5948,0.1149,,0.0022,
002138,顺络电子,5.56,20.03,226.3238,0.2771,,0.0022,
002139,拓邦股份,5.43,7.1,109.6232,0.1074,,0.0022,
002140,东华科技,3.64,6.24,73.7995,0.1654,,0.0022,
002141,贤丰控股,0.15,0.41,2.073,0.0018,,0.0022,
002142,宁波银行,8.86,42.16,5701.295999999999,1.1245,,0.0022,
002143,印纪传媒,0.74,5.55,21.7043,0.0122,,0.0022,
002144,宏达高科,3.25,19.73,54.1088,0.3061,,0.0022,
002145,中核钛白,6.66,13.58,212.5401,0.1335,,0.0022,
002145,中核钛白,6.66,13.58,212.5401,0.1335,,0.0022,
002146,荣盛发展,7.96,11.58,2246.868,0.5167,,0.0022,
002147,ST新光,1.85,14.57,151.9514,0.0831,,0.0022,
002148,北纬科技,2.39,21.74,28.6198,0.0504,,0.0022,
002149,西部材料,1.31,3.0,23.1469,0.0544,,0.0022,
002150,通润装备,4.41,8.38,49.6103,0.1808,,0.0022,
002151,北斗星通,1.1,3.24,48.0756,0.0936,,0.0022,
002152,广电运通,4.01,16.23,344.0021,0.1416,,0.0022,
002153,石基信息,2.52,16.25,204.0651,0.1912,,0.0022,
002154,报喜鸟,1.49,2.78,39.3901,0.0311,,0.0022,
002155,湖南黄金,2.93,2.1,138.1597,0.1149,,0.0022,
002156,通富微电,1.67,2.9,101.1991,0.0877,,0.0022,
002157,正邦科技,-3.1,-1.56,-190.9422,-0.0818,,0.0022,
002158,汉钟精机,5.95,12.8,104.5382,0.1971,,0.0022,
002159,三特索道,10.46,36.18,96.5337,0.6961,,0.0022,
002160,常铝股份,0.68,1.14,22.1581,0.0305,,0.0022,
002161,远望谷,-4.61,-35.8,-70.115,-0.0947,,0.0022,
002162,悦心健康,0.94,1.97,8.3597,0.0097,,0.0022,
002163,中航三鑫,-2.31,-0.73,-16.0217,-0.0199,,0.0022,
002164,宁波东力,-1368.75,-27.11,-3147.0251,-4.4999,,0.0022,
002165,红宝丽,0.69,0.82,10.3516,0.0171,,0.0022,
002166,莱茵生物,6.56,23.52,72.2666,0.1652,,0.0022,
002167,东方锆业,1.32,4.53,13.9041,0.0223,,0.0022,
002168,深圳惠程,14.2,22.28,249.8899,0.3045,,0.0022,
002169,智光电气,2.95,6.59,83.0658,0.1054,,0.0022,
002170,芭田股份,0.21,0.38,4.0475,0.0045,,0.0022,
002171,楚江新材,6.09,3.3,212.9266,0.1991,,0.0022,
002172,澳洋健康,1.08,0.79,20.6226,0.0265,,0.0022,
002173,创新医疗,2.4,17.83,88.4151,0.1943,,0.0022,
002174,游族网络,11.92,27.59,492.986,0.5548,,0.0022,
002175,东方网络,-7.05,-65.35,-69.0789,-0.0916,,0.0022,
002176,江特电机,7.12,18.28,305.1591,0.2077,,0.0022,
002177,御银股份,0.26,1.88,4.4666,0.0058,,0.0022,
002178,延华智能,1.89,3.94,21.7542,0.0305,,0.0022,
002179,中航光电,8.82,12.98,465.3495,0.5883,,0.0022,
002180,纳思达,7.35,2.99,312.5422,0.2938,,0.0022,
002181,粤传媒,1.01,10.52,39.9477,0.0344,,0.0022,
002182,云海金属,8.84,5.95,145.3657,0.2248,,0.0022,
002183,怡亚通,5.51,0.93,342.2814,0.1612,,0.0022,
002184,海得控制,-4.3,-5.91,-44.8839,-0.1848,,0.0022,
002185,华天科技,3.81,5.55,210.4836,0.0987,,0.0022,
002186,全聚德,5.16,8.88,77.7924,0.2521,,0.0022,
002187,广百股份,3.99,2.81,105.8358,0.309,,0.0022,
002188,*ST巴士,,-218.17,-146.8283,-0.4966,,0.0022,
002189,利达光电,3.91,4.62,22.4185,0.1125,,0.0022,
002190,成飞集成,-2.65,-6.28,-53.4242,-0.1489,,0.0022,
002191,劲嘉股份,6.07,23.55,379.017,0.2535,,0.0022,
002192,融捷股份,-0.4,-1.65,-3.1383,-0.012,,0.0022,
002193,如意集团,1.13,4.93,28.8945,0.1104,,0.0022,
002194,*ST凡谷,-4.93,-12.95,-69.7702,-0.1235,,0.0022,
002195,二三四五,7.49,46.6,614.2136,0.1384,,0.0022,
002196,方正电机,1.76,7.47,44.4906,0.0986,,0.0022,
002197,证通电子,1.21,5.24,33.6847,0.0653,,0.0022,
002198,嘉应制药,1.49,5.34,11.3998,0.0224,,0.0022,
002199,东晶电子,-2.3,-10.76,-10.3673,-0.0425,,0.0022,
002200,云投生态,-82.06,-193.75,-200.7884,-1.0904,,0.0022,
002201,九鼎新材,0.58,1.07,5.1908,0.0156,,0.0022,
002202,金风科技,6.65,13.87,1529.9786,0.4302,,0.0022,
002203,海亮股份,9.73,2.73,550.6699,0.3247,,0.0022,
002204,大连重工,-0.71,-2.22,-46.7716,-0.0242,,0.0022,
002205,国统股份,-0.56,-1.99,-5.2151,-0.0448,,0.0022,
002206,海利得,6.03,10.44,184.0339,0.1504,,0.0022,
002207,ST准油,-3.33,-12.44,-11.2978,-0.0472,,0.0022,
002208,合肥城建,8.88,14.59,166.9059,0.5214,,0.0022,
002209,达意隆,0.43,0.52,2.7688,0.0141,,0.0022,
002210,飞马国际,2.95,0.39,126.2609,0.0763,,0.0022,
002211,宏达新材,1.77,2.54,14.0779,0.0325,,0.0022,
002212,南洋股份,0.12,0.37,10.2568,0.0089,,0.0022,
002213,特尔佳,0.59,4.11,2.2034,0.0106,,0.0022,
002214,大立科技,2.06,13.5,20.7742,0.0452,,0.0022,
002215,诺普信,13.66,12.11,284.7733,0.3115,,0.0022,
002216,三全食品,3.95,2.67,82.1885,0.1011,,0.0022,
002217,合力泰,6.49,8.2,697.5125,0.2229,,0.0022,
002218,拓日新能,1.84,10.98,53.1629,0.043,,0.0022,
002219,恒康医疗,1.69,3.88,72.317,0.0387,,0.0022,
002220,天宝食品,0.98,5.31,27.3967,0.0357,,0.0022,
002221,东华能源,8.39,3.26,693.3974,0.4202,,0.0022,
002222,福晶科技,10.21,32.28,82.7399,0.1935,,0.0022,
002223,鱼跃医疗,9.02,21.13,469.944,0.4687,,0.0022,
002224,三力士,3.52,15.92,66.4379,0.1009,,0.0022,
002225,濮耐股份,4.95,6.47,123.0869,0.1385,,0.0022,
002226,江南化工,1.96,8.76,107.9231,0.0864,,0.0022,
002227,奥特迅,-1.07,-6.54,-8.5253,-0.0386,,0.0022,
002228,合兴包装,15.63,8.49,409.6348,0.3502,,0.0022,
002229,鸿博股份,-0.58,-2.72,-9.3126,-0.0185,,0.0022,
002230,科大讯飞,1.73,4.06,130.6027,0.0627,,0.0022,
002231,奥维通信,0.14,0.81,1.0114,0.0028,,0.0022,
002232,启明信息,2.1,3.85,22.4668,0.0549,,0.0022,
002233,塔牌集团,9.92,28.41,861.5018,0.7225,,0.0022,
002234,民和股份,2.42,2.74,18.4145,0.0609,,0.0022,
002235,安妮股份,2.2,14.64,49.8934,0.0799,,0.0022,
002236,大华股份,9.85,11.02,1081.9169,0.3732,,0.0022,
002237,恒邦股份,5.15,2.17,226.4515,0.2487,,0.0022,
002238,天威视讯,3.96,14.02,106.3095,0.1722,,0.0022,
002239,奥特佳,4.36,10.57,234.7121,0.0749,,0.0022,
002240,威华股份,2.74,5.01,57.5114,0.1074,,0.0022,
002241,歌尔股份,2.96,5.28,444.9166,0.1371,,0.0022,
002242,九阳股份,10.91,10.16,370.0404,0.4821,,0.0022,
002243,通产丽星,1.94,4.7,29.3268,0.0803,,0.0022,
002244,滨江集团,3.98,6.07,580.2934,0.1865,,0.0022,
002245,澳洋顺昌,6.26,8.31,163.5953,0.1657,,0.0022,
002246,北化股份,2.63,6.07,61.0205,0.1111,,0.0022,
002247,聚力文化,5.87,16.84,311.7304,0.3662,,0.0022,
002248,华东数控,-19.64,-278.58,-111.7764,-0.3635,,0.0022,
002249,大洋电机,1.25,2.61,110.8043,0.0467,,0.0022,
002250,联化科技,0.16,0.5,9.1454,0.0098,,0.0022,
002251,步步高,3.38,2.25,215.4304,0.2493,,0.0022,
002252,上海莱士,-7.32,-88.17,-847.1273,-0.1702,,0.0022,
002253,川大智胜,1.54,22.0,20.2361,0.0896,,0.0022,
002254,泰和新材,4.77,10.05,100.2156,0.16399999999999998,,0.0022,
002255,海陆重工,2.45,8.95,98.6838,0.1171,,0.0022,
002256,兆新股份,2.88,19.08,63.5412,0.0337,,0.0022,
002258,利尔化学,9.86,14.3,260.6474,0.49700000000000005,,0.0022,
002259,ST升达,-1.99,-6.56,-32.607,-0.0433,,0.0022,
002260,*ST德奥,,-20.88,-60.2441,-0.2271,,0.0022,
002261,拓维信息,0.36,2.92,14.2576,0.0128,,0.0022,
002262,恩华药业,9.81,14.03,261.8904,0.2595,,0.0022,
002263,*ST东南,0.1,0.34,2.3878,0.0012,,0.0022,
002264,新华都,0.42,0.2,7.015,0.0102,,0.0022,
002265,西仪股份,0.61,1.41,6.0674,0.019,,0.0022,
002266,浙富控股,2.0,12.02,63.7148,0.0321,,0.0022,
002267,陕天然气,5.8,7.62,326.7357,0.2938,,0.0022,
002268,卫士通,-2.24,-15.58,-93.235,-0.1112,,0.0022,
002269,美邦服饰,1.83,1.34,53.1144,0.0211,,0.0022,
002270,华明装备,1.9,10.21,41.078,0.0541,,0.0022,
002271,东方雨虹,8.53,11.01,618.4148,0.4125,,0.0022,
002272,川润股份,-1.5,-7.02,-17.4796,-0.0406,,0.0022,
002273,水晶光电,6.98,28.38,256.4517,0.297,,0.0022,
002274,华昌化工,3.02,2.64,79.2885,0.1248,,0.0022,
002275,桂林三金,10.04,35.67,269.9369,0.4573,,0.0022,
002276,万马股份,0.97,0.92,38.9281,0.0375,,0.0022,
002277,友阿股份,3.97,5.4,208.3778,0.147,,0.0022,
002278,神开股份,0.7,2.75,7.6516,0.021,,0.0022,
002279,久其软件,4.15,8.33,84.4143,0.1188,,0.0022,
002280,联络互动,2.41,2.03,153.54399999999998,0.0705,,0.0022,
002281,光迅科技,4.42,5.71,139.1639,0.2148,,0.0022,
002282,博深工具,2.4,9.49,51.1932,0.1169,,0.0022,
002283,天润曲轴,3.88,8.66,156.262,0.1385,,0.0022,
002284,亚太股份,1.28,1.69,36.0797,0.0489,,0.0022,
002285,世联行,5.66,8.1,297.7921,0.1456,,0.0022,
002286,保龄宝,2.42,4.52,37.0339,0.1002,,0.0022,
002287,奇正藏药,10.0,35.05,190.1281,0.4682,,0.0022,
002288,超华科技,2.06,5.05,35.9414,0.0385,,0.0022,
002289,宇顺电子,-7.84,-20.83,-34.2762,-0.1223,,0.0022,
002290,中科新材,4.13,6.13,50.883,0.2096,,0.0022,
002291,星期六,1.93,4.01,29.5025,0.0739,,0.0022,
002292,奥飞娱乐,1.84,7.38,102.9644,0.0758,,0.0022,
002293,罗莱生活,6.36,9.94,218.4281,0.2932,,0.0022,
002294,信立泰,13.15,34.83,789.6901,0.7549,,0.0022,
002295,精艺股份,3.18,1.22,36.2799,0.1442,,0.0022,
002296,辉煌科技,1.41,10.81,19.8831,0.0527,,0.0022,
002297,博云新材,0.31,1.73,4.803999999999999,0.0101,,0.0022,
002298,中电兴发,1.93,8.45,84.1521,0.1195,,0.0022,
002299,圣农发展,5.08,6.6,335.006,0.2702,,0.0022,
002300,太阳电缆,3.03,1.82,41.3036,0.0761,,0.0022,
002301,齐心集团,4.42,6.59,111.1695,0.1732,,0.0022,
002302,西部建设,1.26,0.97,79.3995,0.0628,,0.0022,
002303,美盈森,4.04,12.25,174.38299999999998,0.113,,0.0022,
002304,洋河股份,16.36,34.41,5004.9918,3.3211,,0.0022,
002305,南国置业,0.35,2.54,15.9653,0.0092,,0.0022,
002306,*ST云网,-236.55,-27.28,-10.717,-0.0133,,0.0022,
002307,北新路桥,0.98,0.68,18.5979,0.0207,,0.0022,
002308,威创股份,2.71,18.44,96.0669,0.1055,,0.0022,
002309,中利集团,0.54,0.66,49.3042,0.0565,,0.0022,
002310,东方园林,5.62,10.27,664.2877,0.2476,,0.0022,
002311,海大集团,8.76,3.39,600.431,0.3796,,0.0022,
002312,三泰控股,-3.9,-37.66,-128.8576,-0.0917,,0.0022,
002313,日海智能,2.42,2.68,49.1472,0.1575,,0.0022,
002314,南山控股,-0.15,-0.52,-9.0439,-0.0048,,0.0022,
002315,焦点科技,1.88,8.3,33.6531,0.1432,,0.0022,
002316,亚联发展,4.16,2.19,36.2537,0.0922,,0.0022,
002317,众生药业,7.14,22.96,274.1474,0.3365,,0.0022,
002318,久立特材,4.55,6.79,132.4017,0.1573,,0.0022,
002319,乐通股份,0.73,1.48,3.6154,0.018000000000000002,,0.0022,
002319,乐通股份,0.73,1.48,3.6154,0.018000000000000002,,0.0022,
002320,海峡股份,5.22,30.17,190.1647,0.2879,,0.0022,
002321,华英农业,2.1,2.07,53.0833,0.0993,,0.0022,
002322,理工环科,2.66,25.16,77.5289,0.1947,,0.0022,
002323,*ST百特,0.73,2.48,6.1631,0.0082,,0.0022,
002324,普利特,3.78,4.97,88.06,0.2167,,0.0022,
002325,洪涛股份,2.91,5.38,109.9648,0.0879,,0.0022,
002326,永太科技,12.39,27.98,362.27099999999996,0.4417,,0.0022,
002327,富安娜,5.83,16.13,184.8522,0.2121,,0.0022,
002328,新朋股份,2.3,2.82,56.0122,0.1249,,0.0022,
002329,皇氏集团,-2.71,-7.25,-72.578,-0.0866,,0.0022,
002330,得利斯,0.1,0.14,1.4567,0.0029,,0.0022,
002331,皖通科技,2.0,7.27,35.4852,0.0914,,0.0022,
002332,仙琚制药,5.09,7.01,123.3024,0.1345,,0.0022,
002333,罗普斯金,-3.07,-8.74,-43.9528,-0.0874,,0.0022,
002334,英威腾,5.55,9.3,96.2687,0.1275,,0.0022,
002335,科华恒盛,2.39,5.72,78.9828,0.2823,,0.0022,
002336,人人乐,1.45,0.57,24.4557,0.0611,,0.0022,
002337,赛象科技,-2.4,-19.89,-28.3399,-0.0481,,0.0022,
002338,奥普光电,2.66,11.98,21.2349,0.0884,,0.0022,
002339,积成电子,0.12,0.3,2.1059,0.0053,,0.0022,
002340,格林美,5.25,5.85,411.2168,0.1077,,0.0022,
002341,新纶科技,3.13,10.42,156.4905,0.1359,,0.0022,
002342,巨力索具,0.54,1.7,13.145999999999999,0.0136,,0.0022,
002343,慈文传媒,6.97,25.48,193.0554,0.4064,,0.0022,
002344,海宁皮城,3.13,28.99,232.2158,0.18100000000000002,,0.0022,
002345,潮宏基,4.76,10.27,167.114,0.1845,,0.0022,
